"","month_of_analyst_forecast","monthly_returns","excess_returns","February","March","April","May","June","July","August","September","October","November","December","quartile_market_capitalization","quartile_feps","quartile_analyst_following"
"19095","7",0.130603238940239,0.160603238940239,0,0,0,0,0,1,0,0,0,0,0,1,4,1
"19096","8",-0.146353393793106,-0.036353393793106,0,0,0,0,0,0,1,0,0,0,0,1,4,1
"19097","9",-0.285550475120544,-0.115550475120544,0,0,0,0,0,0,0,1,0,0,0,1,4,1
"19098","10",0.282503962516785,0.082503962516785,0,0,0,0,0,0,0,0,1,0,0,1,4,1
"19099","11",-0.25594487786293,-0.21594487786293,0,0,0,0,0,0,0,0,0,1,0,1,4,1
"19100","12",0.117745973169804,0.127745973169804,0,0,0,0,0,0,0,0,0,0,1,1,4,1
"19101","2",0.0980035588145256,0.0580035588145256,1,0,0,0,0,0,0,0,0,0,0,1,4,1
"19102","3",0.0369146056473255,0.0369146056473255,0,1,0,0,0,0,0,0,0,0,0,1,4,1
"19103","4",0.0143464161083102,0.0443464161083102,0,0,1,0,0,0,0,0,0,0,0,1,4,1
"19104","5",0.0152231454849243,0.165223145484924,0,0,0,1,0,0,0,0,0,0,0,1,4,1
"19105","6",0.15149949491024,0.12149949491024,0,0,0,0,1,0,0,0,0,0,0,1,4,1
"19106","7",0.0601706430315971,0.0901706430315971,0,0,0,0,0,1,0,0,0,0,0,1,4,1
"19107","8",0.188695222139358,0.128695222139358,0,0,0,0,0,0,1,0,0,0,0,1,4,1
"19108","9",-0.0639971047639847,-0.113997104763985,0,0,0,0,0,0,0,1,0,0,0,1,4,1
"19109","10",-0.0469824075698852,-0.0269824075698852,0,0,0,0,0,0,0,0,1,0,0,1,4,1
"19110","11",0.208283007144928,0.188283007144928,0,0,0,0,0,0,0,0,0,1,0,1,4,1
"19111","12",0.0220310259610415,-0.0479689740389585,0,0,0,0,0,0,0,0,0,0,1,1,4,1
"19112","2",0.0672018527984619,0.0672018527984619,1,0,0,0,0,0,0,0,0,0,0,1,4,2
"19113","3",-0.0133741861209273,-0.0533741861209273,0,1,0,0,0,0,0,0,0,0,0,1,4,2
"19114","4",-0.123693875968456,-0.113693875968456,0,0,1,0,0,0,0,0,0,0,0,1,4,2
"19115","5",0.0795858651399612,0.0395858651399612,0,0,0,1,0,0,0,0,0,0,0,1,4,2
"19116","6",-0.158825278282165,-0.138825278282165,0,0,0,0,1,0,0,0,0,0,0,1,4,2
"19117","7",0.0798004791140556,0.0098004791140556,0,0,0,0,0,1,0,0,0,0,0,1,4,2
"19118","8",-0.0265515856444836,-0.0165515856444836,0,0,0,0,0,0,1,0,0,0,0,1,4,2
"19119","9",0.024207329377532,-0.025792670622468,0,0,0,0,0,0,0,1,0,0,0,1,4,2
"19120","10",0.0815579071640968,0.0515579071640968,0,0,0,0,0,0,0,0,1,0,0,1,4,2
"19121","11",0.210721999406815,0.180721999406815,0,0,0,0,0,0,0,0,0,1,0,1,4,2
"19122","12",0.0854875892400742,0.0554875892400742,0,0,0,0,0,0,0,0,0,0,1,1,4,2
"19123","2",-0.0613653734326363,-0.131365373432636,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"19124","3",0.0589848458766937,0.0589848458766937,0,1,0,0,0,0,0,0,0,0,0,1,3,3
"19125","4",0.126943051815033,0.136943051815033,0,0,1,0,0,0,0,0,0,0,0,1,3,3
"19126","5",-0.0510344728827477,-0.0710344728827477,0,0,0,1,0,0,0,0,0,0,0,1,3,3
"19127","6",-0.0845929086208344,-0.134592908620834,0,0,0,0,1,0,0,0,0,0,0,1,3,3
"19128","7",0.0977363511919975,0.137736351191998,0,0,0,0,0,1,0,0,0,0,0,1,3,3
"19129","8",0.135986328125,0.095986328125,0,0,0,0,0,0,1,0,0,0,0,1,3,3
"19130","9",-0.0975714027881622,-0.0275714027881622,0,0,0,0,0,0,0,1,0,0,0,1,3,3
"19131","10",0.0928792208433151,0.0928792208433151,0,0,0,0,0,0,0,0,1,0,0,1,3,3
"19132","11",-0.0543978847563267,-0.0343978847563267,0,0,0,0,0,0,0,0,0,1,0,1,3,3
"19133","12",-0.0810022354125977,-0.0610022354125977,0,0,0,0,0,0,0,0,0,0,1,1,3,3
"19134","2",0.276595681905747,0.196595681905747,1,0,0,0,0,0,0,0,0,0,0,1,2,1
"19135","3",0.0486199781298637,0.0586199781298637,0,1,0,0,0,0,0,0,0,0,0,1,2,1
"19136","4",-0.108119055628777,-0.128119055628777,0,0,1,0,0,0,0,0,0,0,0,1,2,1
"19137","5",0.00612940546125174,0.00612940546125174,0,0,0,1,0,0,0,0,0,0,0,1,2,1
"19138","6",-0.00818555243313313,0.0118144475668669,0,0,0,0,1,0,0,0,0,0,0,1,2,1
"19139","7",0.020174253731966,0.050174253731966,0,0,0,0,0,1,0,0,0,0,0,1,2,1
"19140","8",-0.0258152037858963,0.0241847962141037,0,0,0,0,0,0,1,0,0,0,0,1,2,1
"19141","9",0.0255694668740034,0.115569466874003,0,0,0,0,0,0,0,1,0,0,0,1,2,1
"19142","10",-0.0480507723987103,-0.11805077239871,0,0,0,0,0,0,0,0,1,0,0,1,2,1
"19143","11",0.0874579399824142,0.107457939982414,0,0,0,0,0,0,0,0,0,1,0,1,2,1
"19144","12",-0.21299159526825,-0.15299159526825,0,0,0,0,0,0,0,0,0,0,1,1,2,1
"19145","2",-0.189361736178398,-0.209361736178398,1,0,0,0,0,0,0,0,0,0,0,1,3,1
"19146","3",0.0907386615872383,-0.0292613384127617,0,1,0,0,0,0,0,0,0,0,0,1,3,1
"19147","4",-0.0670333430171013,-0.157033343017101,0,0,1,0,0,0,0,0,0,0,0,1,3,1
"19148","5",-0.206278041005135,-0.186278041005135,0,0,0,1,0,0,0,0,0,0,0,1,3,1
"19149","6",-0.0287194270640612,-0.0387194270640612,0,0,0,0,1,0,0,0,0,0,0,1,3,1
"19150","7",0.0290839187800884,-0.0409160812199116,0,0,0,0,0,1,0,0,0,0,0,1,3,1
"19151","8",0.206714600324631,0.186714600324631,0,0,0,0,0,0,1,0,0,0,0,1,3,1
"19152","9",0.0516692847013474,0.0216692847013474,0,0,0,0,0,0,0,1,0,0,0,1,3,1
"19153","10",0.104686371982098,0.154686371982098,0,0,0,0,0,0,0,0,1,0,0,1,3,1
"19154","11",0.243327498435974,0.163327498435974,0,0,0,0,0,0,0,0,0,1,0,1,3,1
"19155","12",0.055199321359396,0.025199321359396,0,0,0,0,0,0,0,0,0,0,1,1,3,1
"19156","1",0.0841201692819595,-0.0558798307180405,0,0,0,0,0,0,0,0,0,0,0,4,1,2
"19157","2",-0.0160000007599592,-0.0460000007599592,1,0,0,0,0,0,0,0,0,0,0,4,1,2
"19158","3",-0.0813008099794388,-0.0613008099794388,0,1,0,0,0,0,0,0,0,0,0,4,1,2
"19159","4",0.00265486678108573,0.0326548667810857,0,0,1,0,0,0,0,0,0,0,0,4,1,2
"19160","5",0.03125,-0.01875,0,0,0,1,0,0,0,0,0,0,0,4,1,2
"19161","6",-0.00432900432497263,-0.0143290043249726,0,0,0,0,1,0,0,0,0,0,0,4,1,2
"19162","7",0.0199999995529652,-4.47034801537294e-10,0,0,0,0,0,1,0,0,0,0,0,4,1,2
"19163","8",-0.0129310349002481,-0.0129310349002481,0,0,0,0,0,0,1,0,0,0,0,4,1,2
"19164","9",-0.0742358043789864,-0.0142358043789864,0,0,0,0,0,0,0,1,0,0,0,4,1,2
"19165","10",0.00754716945812106,-0.0224528305418789,0,0,0,0,0,0,0,0,1,0,0,4,1,2
"19166","11",0.170616120100021,0.090616120100021,0,0,0,0,0,0,0,0,0,1,0,4,1,2
"19167","12",-0.00404858309775591,-0.0540485830977559,0,0,0,0,0,0,0,0,0,0,1,4,1,2
"19168","1",0.0651428550481796,-0.0548571449518204,0,0,0,0,0,0,0,0,0,0,0,3,2,3
"19169","2",0.00543478270992637,-0.124565217290074,1,0,0,0,0,0,0,0,0,0,0,3,2,3
"19170","3",0.0432432442903519,-0.0667567557096481,0,1,0,0,0,0,0,0,0,0,0,3,2,3
"19171","4",0.116062179207802,0.096062179207802,0,0,1,0,0,0,0,0,0,0,0,3,2,3
"19172","5",0.140845075249672,0.080845075249672,0,0,0,1,0,0,0,0,0,0,0,3,2,3
"19173","6",-0.119341567158699,-0.079341567158699,0,0,0,0,1,0,0,0,0,0,0,3,2,3
"19174","7",0.0579439252614975,0.00794392526149749,0,0,0,0,0,1,0,0,0,0,0,3,2,3
"19175","8",-0.0133928572759032,-0.0433928572759032,0,0,0,0,0,0,1,0,0,0,0,3,2,3
"19176","9",0.00452488707378507,0.0145248870737851,0,0,0,0,0,0,0,1,0,0,0,3,2,3
"19177","10",0.00630630692467093,-0.0236936930753291,0,0,0,0,0,0,0,0,1,0,0,3,2,3
"19178","11",-0.149321272969246,-0.109321272969246,0,0,0,0,0,0,0,0,0,1,0,3,2,3
"19179","12",0.170212760567665,0.070212760567665,0,0,0,0,0,0,0,0,0,0,1,3,2,3
"19180","1",0.133559316396713,0.073559316396713,0,0,0,0,0,0,0,0,0,0,0,4,1,4
"19181","2",0.00301204808056354,0.0230120480805635,1,0,0,0,0,0,0,0,0,0,0,4,1,4
"19182","3",-0.00900900922715664,-0.0490090092271566,0,1,0,0,0,0,0,0,0,0,0,4,1,4
"19183","4",0.0830303058028221,0.113030305802822,0,0,1,0,0,0,0,0,0,0,0,4,1,4
"19184","5",0.0197183098644018,-0.0402816901355982,0,0,0,1,0,0,0,0,0,0,0,4,1,4
"19185","6",-0.0580110512673855,-0.0680110512673855,0,0,0,0,1,0,0,0,0,0,0,4,1,4
"19186","7",-0.0780058652162552,-0.0780058652162552,0,0,0,0,0,1,0,0,0,0,0,4,1,4
"19187","8",0.0416666679084301,-0.0283333320915699,0,0,0,0,0,0,1,0,0,0,0,4,1,4
"19188","9",0.00307692307978868,-0.0169230769202113,0,0,0,0,0,0,0,1,0,0,0,4,1,4
"19189","10",-0.020245399326086,-0.060245399326086,0,0,0,0,0,0,0,0,1,0,0,4,1,4
"19190","11",0.104100950062275,0.114100950062275,0,0,0,0,0,0,0,0,0,1,0,4,1,4
"19191","12",0.0199999995529652,-0.0200000004470348,0,0,0,0,0,0,0,0,0,0,1,4,1,4
"19192","1",0.10196078568697,0.06196078568697,0,0,0,0,0,0,0,0,0,0,0,4,1,3
"19193","2",-0.0281329918652773,-0.0181329918652773,1,0,0,0,0,0,0,0,0,0,0,4,1,3
"19194","3",-0.0894736871123314,-0.0394736871123314,0,1,0,0,0,0,0,0,0,0,0,4,1,3
"19195","4",-0.0144508667290211,-0.0344508667290211,0,0,1,0,0,0,0,0,0,0,0,4,1,3
"19196","5",-0.0164222866296768,-0.0164222866296768,0,0,0,1,0,0,0,0,0,0,0,4,1,3
"19197","6",-0.0390390381217003,-0.0190390381217003,0,0,0,0,1,0,0,0,0,0,0,4,1,3
"19198","7",0.0575000010430813,0.0375000010430813,0,0,0,0,0,1,0,0,0,0,0,4,1,3
"19199","8",0.0863095223903656,0.0463095223903656,0,0,0,0,0,0,1,0,0,0,0,4,1,3
"19200","9",-0.0219178088009357,-0.0119178088009357,0,0,0,0,0,0,0,1,0,0,0,4,1,3
"19201","10",-0.110924370586872,-0.120924370586872,0,0,0,0,0,0,0,0,1,0,0,4,1,3
"19202","11",-0.0253968257457018,0.0146031742542982,0,0,0,0,0,0,0,0,0,1,0,4,1,3
"19203","12",-0.0228013023734093,-0.0328013023734093,0,0,0,0,0,0,0,0,0,0,1,4,1,3
"19204","1",0.0180000010877848,0.0080000010877848,0,0,0,0,0,0,0,0,0,0,0,4,2,3
"19205","2",0.0759075880050659,0.0459075880050659,1,0,0,0,0,0,0,0,0,0,0,4,2,3
"19206","3",-0.0460122711956501,-0.0760122711956501,0,1,0,0,0,0,0,0,0,0,0,4,2,3
"19207","4",0.0803858488798141,0.0403858488798141,0,0,1,0,0,0,0,0,0,0,0,4,2,3
"19208","5",0.054166667163372,0.024166667163372,0,0,0,1,0,0,0,0,0,0,0,4,2,3
"19209","6",0.0740740746259689,0.0540740746259689,0,0,0,0,1,0,0,0,0,0,0,4,2,3
"19210","7",0.000530504097696394,-0.0394694959023036,0,0,0,0,0,1,0,0,0,0,0,4,2,3
"19211","8",-0.0160427801311016,-0.0460427801311016,0,0,0,0,0,0,1,0,0,0,0,4,2,3
"19212","9",-0.00815217383205891,-0.0281521738320589,0,0,0,0,0,0,0,1,0,0,0,4,2,3
"19213","10",-0.0241095889359713,0.0158904110640287,0,0,0,0,0,0,0,0,1,0,0,4,2,3
"19214","11",0.0254957508295774,-0.0045042491704226,0,0,0,0,0,0,0,0,0,1,0,4,2,3
"19215","12",-0.0441988967359066,-0.0741988967359066,0,0,0,0,0,0,0,0,0,0,1,4,2,3
"19216","1",-0.0311345644295216,-0.0711345644295216,0,0,0,0,0,0,0,0,0,0,0,3,1,2
"19217","2",0.0164835173636675,0.0064835173636675,1,0,0,0,0,0,0,0,0,0,0,3,1,2
"19218","3",-0.0351351350545883,0.0048648649454117,0,1,0,0,0,0,0,0,0,0,0,3,1,2
"19219","4",0.034173671156168,0.014173671156168,0,0,1,0,0,0,0,0,0,0,0,3,1,2
"19220","5",0.0901639312505722,-0.0098360687494278,0,0,0,1,0,0,0,0,0,0,0,3,1,2
"19221","6",0.0426065176725388,-0.0173934823274612,0,0,0,0,1,0,0,0,0,0,0,3,1,2
"19222","7",0.204807698726654,0.114807698726654,0,0,0,0,0,1,0,0,0,0,0,3,1,2
"19223","8",-0.0722891539335251,-0.0622891539335251,0,0,0,0,0,0,1,0,0,0,0,3,1,2
"19224","9",0.030303031206131,-0.049696968793869,0,0,0,0,0,0,0,1,0,0,0,3,1,2
"19225","10",-0.190756306052208,-0.150756306052208,0,0,0,0,0,0,0,0,1,0,0,3,1,2
"19226","11",0.10602094233036,0.09602094233036,0,0,0,0,0,0,0,0,0,1,0,3,1,2
"19227","12",-0.0710059180855751,-0.0810059180855751,0,0,0,0,0,0,0,0,0,0,1,3,1,2
"19228","1",-0.0717048421502113,-0.0417048421502113,0,0,0,0,0,0,0,0,0,0,0,3,1,3
"19229","2",0.0790063887834549,0.0490063887834549,1,0,0,0,0,0,0,0,0,0,0,3,1,3
"19230","3",0.0234573390334845,0.0434573390334845,0,1,0,0,0,0,0,0,0,0,0,3,1,3
"19231","4",0.00160584831610322,0.0516058483161032,0,0,1,0,0,0,0,0,0,0,0,3,1,3
"19232","5",-0.0577175207436085,-0.107717520743609,0,0,0,1,0,0,0,0,0,0,0,3,1,3
"19233","6",-0.00779423210769892,-0.0477942321076989,0,0,0,0,1,0,0,0,0,0,0,3,1,3
"19234","7",0.0837392285466194,0.0037392285466194,0,0,0,0,0,1,0,0,0,0,0,3,1,3
"19235","8",-0.0501595623791218,-0.0401595623791218,0,0,0,0,0,0,1,0,0,0,0,3,1,3
"19236","9",0.0573670193552971,0.0373670193552971,0,0,0,0,0,0,0,1,0,0,0,3,1,3
"19237","10",-0.0786909088492393,-0.0386909088492393,0,0,0,0,0,0,0,0,1,0,0,3,1,3
"19238","11",0.0547836646437645,-0.00521633535623549,0,0,0,0,0,0,0,0,0,1,0,3,1,3
"19239","12",0.000452402047812939,-0.00954759795218706,0,0,0,0,0,0,0,0,0,0,1,3,1,3
"19240","1",0.0205761324614286,0.0205761324614286,0,0,0,0,0,0,0,0,0,0,0,3,4,4
"19241","2",-0.112903222441673,-0.052903222441673,1,0,0,0,0,0,0,0,0,0,0,3,4,4
"19242","3",0.110091745853424,0.090091745853424,0,1,0,0,0,0,0,0,0,0,0,3,4,4
"19243","4",-0.0289256200194359,-0.0189256200194359,0,0,1,0,0,0,0,0,0,0,0,3,4,4
"19244","5",-0.0987124443054199,-0.0287124443054199,0,0,0,1,0,0,0,0,0,0,0,3,4,4
"19245","6",-0.0714285746216774,-0.111428574621677,0,0,0,0,1,0,0,0,0,0,0,3,4,4
"19246","7",-0.0871794894337654,-0.0371794894337654,0,0,0,0,0,1,0,0,0,0,0,3,4,4
"19247","8",0.123595505952835,-0.036404494047165,0,0,0,0,0,0,1,0,0,0,0,3,4,4
"19248","9",0.0101010100916028,0.0201010100916028,0,0,0,0,0,0,0,1,0,0,0,3,4,4
"19249","10",-0.0549999997019768,-0.0249999997019768,0,0,0,0,0,0,0,0,1,0,0,3,4,4
"19250","11",0.0687830671668053,0.108783067166805,0,0,0,0,0,0,0,0,0,1,0,3,4,4
"19251","12",0.0450000017881393,0.0350000017881393,0,0,0,0,0,0,0,0,0,0,1,3,4,4
"19252","1",0.0336134470999241,-0.0063865529000759,0,0,0,0,0,0,0,0,0,0,0,3,4,3
"19253","2",0.082926832139492,-0.017073167860508,1,0,0,0,0,0,0,0,0,0,0,3,4,3
"19254","3",-0.125,-0.135,0,1,0,0,0,0,0,0,0,0,0,3,4,3
"19255","4",0.116883113980293,0.086883113980293,0,0,1,0,0,0,0,0,0,0,0,3,4,3
"19256","5",-0.0139534883201122,0.0060465116798878,0,0,0,1,0,0,0,0,0,0,0,3,4,3
"19257","6",0.00793650839477777,-0.0720634916052222,0,0,0,0,1,0,0,0,0,0,0,3,4,3
"19258","7",-0.0236220471560955,-0.0136220471560955,0,0,0,0,0,1,0,0,0,0,0,3,4,3
"19259","8",-0.0790322571992874,-0.0390322571992874,0,0,0,0,0,0,1,0,0,0,0,3,4,3
"19260","9",-0.00442477874457836,-0.0344247787445784,0,0,0,0,0,0,0,1,0,0,0,3,4,3
"19261","10",-0.000888889073394239,0.00911111092660576,0,0,0,0,0,0,0,0,1,0,0,3,4,3
"19262","11",-0.013513513840735,0.026486486159265,0,0,0,0,0,0,0,0,0,1,0,3,4,3
"19263","12",0.0684931501746178,0.0284931501746178,0,0,0,0,0,0,0,0,0,0,1,3,4,3
"19264","1",0.0897435918450356,0.0197435918450356,0,0,0,0,0,0,0,0,0,0,0,3,4,1
"19265","2",-0.00470588263124228,-0.00470588263124228,1,0,0,0,0,0,0,0,0,0,0,3,4,1
"19266","3",0.0398406386375427,0.0098406386375427,0,1,0,0,0,0,0,0,0,0,0,3,4,1
"19267","4",0.0536398477852345,0.0036398477852345,0,0,1,0,0,0,0,0,0,0,0,3,4,1
"19268","5",0.0247272718697786,-0.0352727281302214,0,0,0,1,0,0,0,0,0,0,0,3,4,1
"19269","6",-0.0107526881620288,-0.0007526881620288,0,0,0,0,1,0,0,0,0,0,0,3,4,1
"19270","7",0.0427536219358444,-0.0272463780641556,0,0,0,0,0,1,0,0,0,0,0,3,4,1
"19271","8",-0.0140350880101323,-0.0340350880101323,0,0,0,0,0,0,1,0,0,0,0,3,4,1
"19272","9",-0.0569395013153553,-0.0469395013153553,0,0,0,0,0,0,0,1,0,0,0,3,4,1
"19273","10",0.0452830195426941,0.115283019542694,0,0,0,0,0,0,0,0,1,0,0,3,4,1
"19274","11",0.00649819476529956,-0.00350180523470044,0,0,0,0,0,0,0,0,0,1,0,3,4,1
"19275","12",0.0362318828701973,0.0262318828701973,0,0,0,0,0,0,0,0,0,0,1,3,4,1
"19276","1",-0.0384615398943424,-0.0684615398943424,0,0,0,0,0,0,0,0,0,0,0,2,3,2
"19277","2",-0.00426666671410203,-0.024266666714102,1,0,0,0,0,0,0,0,0,0,0,2,3,2
"19278","3",0.0405405387282372,0.0205405387282372,0,1,0,0,0,0,0,0,0,0,0,2,3,2
"19279","4",0.142857149243355,0.112857149243355,0,0,1,0,0,0,0,0,0,0,0,2,3,2
"19280","5",0.00204545469023287,-0.0279545453097671,0,0,0,1,0,0,0,0,0,0,0,2,3,2
"19281","6",-0.0799999982118607,-0.0699999982118607,0,0,0,0,1,0,0,0,0,0,0,2,3,2
"19282","7",0.0186335407197475,0.0686335407197475,0,0,0,0,0,1,0,0,0,0,0,2,3,2
"19283","8",0.02658536657691,-0.01341463342309,0,0,0,0,0,0,1,0,0,0,0,2,3,2
"19284","9",0.0359281450510025,0.0059281450510025,0,0,0,0,0,0,0,1,0,0,0,2,3,2
"19285","10",0.0115606933832169,0.0015606933832169,0,0,0,0,0,0,0,0,1,0,0,2,3,2
"19286","11",0.0544000007212162,0.0244000007212162,0,0,0,0,0,0,0,0,0,1,0,2,3,2
"19287","12",0.0437158457934856,0.0337158457934856,0,0,0,0,0,0,0,0,0,0,1,2,3,2
"19288","1",-0.193940475583077,-0.183940475583077,0,0,0,0,0,0,0,0,0,0,0,2,4,2
"19289","2",0.192662581801414,0.122662581801414,1,0,0,0,0,0,0,0,0,0,0,2,4,2
"19290","3",0.199848920106888,0.079848920106888,0,1,0,0,0,0,0,0,0,0,0,2,4,2
"19291","4",-0.139483630657196,-0.259483630657196,0,0,1,0,0,0,0,0,0,0,0,2,4,2
"19292","5",-0.135382384061813,-0.00538238406181299,0,0,0,1,0,0,0,0,0,0,0,2,4,2
"19293","6",-0.183435708284378,-0.043435708284378,0,0,0,0,1,0,0,0,0,0,0,2,4,2
"19294","7",0.149935215711594,0.019935215711594,0,0,0,0,0,1,0,0,0,0,0,2,4,2
"19295","8",-0.0403789766132832,0.0596210233867168,0,0,0,0,0,0,1,0,0,0,0,2,4,2
"19296","9",0.031772144138813,-0.108227855861187,0,0,0,0,0,0,0,1,0,0,0,2,4,2
"19297","10",-0.0255474206060171,-0.0955474206060171,0,0,0,0,0,0,0,0,1,0,0,2,4,2
"19298","11",0.139044925570488,0.109044925570488,0,0,0,0,0,0,0,0,0,1,0,2,4,2
"19299","12",0.201810270547867,0.061810270547867,0,0,0,0,0,0,0,0,0,0,1,2,4,2
"19300","1",0.140967562794685,-0.019032437205315,0,0,0,0,0,0,0,0,0,0,0,2,4,1
"19301","2",-0.0967208072543144,-0.136720807254314,1,0,0,0,0,0,0,0,0,0,0,2,4,1
"19302","3",0.0789861008524895,0.0789861008524895,0,1,0,0,0,0,0,0,0,0,0,2,4,1
"19303","4",-0.0354103110730648,-0.0054103110730648,0,0,1,0,0,0,0,0,0,0,0,2,4,1
"19304","5",-0.281680226325989,-0.131680226325989,0,0,0,1,0,0,0,0,0,0,0,2,4,1
"19305","6",0.0147783821448684,-0.0152216178551316,0,0,0,0,1,0,0,0,0,0,0,2,4,1
"19306","7",0.00242714746855199,0.032427147468552,0,0,0,0,0,1,0,0,0,0,0,2,4,1
"19307","8",-0.0556900165975094,-0.115690016597509,0,0,0,0,0,0,1,0,0,0,0,2,4,1
"19308","9",-0.0195373296737671,-0.0695373296737671,0,0,0,0,0,0,0,1,0,0,0,2,4,1
"19309","10",0.0692186504602432,0.0892186504602432,0,0,0,0,0,0,0,0,1,0,0,2,4,1
"19310","11",0.0598332583904266,0.0398332583904266,0,0,0,0,0,0,0,0,0,1,0,2,4,1
"19311","12",0.106215260922909,0.036215260922909,0,0,0,0,0,0,0,0,0,0,1,2,4,1
"19312","1",-0.0628930777311325,-0.142893077731132,0,0,0,0,0,0,0,0,0,0,0,1,4,2
"19313","2",-0.0653243958950043,-0.0353243958950043,1,0,0,0,0,0,0,0,0,0,0,1,4,2
"19314","3",-0.0642994344234467,-0.0942994344234467,0,1,0,0,0,0,0,0,0,0,0,1,4,2
"19315","4",-0.0871795266866684,-0.0671795266866684,0,0,1,0,0,0,0,0,0,0,0,1,4,2
"19316","5",-0.00337071367539465,-0.0633707136753947,0,0,0,1,0,0,0,0,0,0,0,1,4,2
"19317","6",-0.00904464907944202,0.050955350920558,0,0,0,0,1,0,0,0,0,0,0,1,4,2
"19318","7",-0.0102681284770369,-0.120268128477037,0,0,0,0,0,1,0,0,0,0,0,1,4,2
"19319","8",0.0345820896327496,0.0545820896327496,0,0,0,0,0,0,1,0,0,0,0,1,4,2
"19320","9",0.150279358029366,0.070279358029366,0,0,0,0,0,0,0,1,0,0,0,1,4,2
"19321","10",0.20883920788765,0.18883920788765,0,0,0,0,0,0,0,0,1,0,0,1,4,2
"19322","11",0.0791482552886009,0.0691482552886009,0,0,0,0,0,0,0,0,0,1,0,1,4,2
"19323","12",0.100335717201233,0.060335717201233,0,0,0,0,0,0,0,0,0,0,1,1,4,2
"19324","1",-0.114915236830711,-0.074915236830711,0,0,0,0,0,0,0,0,0,0,0,1,4,2
"19325","2",-0.0704711303114891,-0.140471130311489,1,0,0,0,0,0,0,0,0,0,0,1,4,2
"19326","3",0.139967024326324,0.149967024326324,0,1,0,0,0,0,0,0,0,0,0,1,4,2
"19327","4",-0.0575878359377384,-0.0275878359377384,0,0,1,0,0,0,0,0,0,0,0,1,4,2
"19328","5",-0.112605668604374,-0.112605668604374,0,0,0,1,0,0,0,0,0,0,0,1,4,2
"19329","6",0.13020832836628,0.06020832836628,0,0,0,0,1,0,0,0,0,0,0,1,4,2
"19330","7",0.286098331212997,0.346098331212997,0,0,0,0,0,1,0,0,0,0,0,1,4,2
"19331","8",0.155568808317184,0.105568808317184,0,0,0,0,0,0,1,0,0,0,0,1,4,2
"19332","9",0.0134539874270558,0.123453987427056,0,0,0,0,0,0,0,1,0,0,0,1,4,2
"19333","10",0.0222109463065863,0.0422109463065863,0,0,0,0,0,0,0,0,1,0,0,1,4,2
"19334","11",-0.165834218263626,-0.115834218263626,0,0,0,0,0,0,0,0,0,1,0,1,4,2
"19335","12",-0.198200866580009,-0.178200866580009,0,0,0,0,0,0,0,0,0,0,1,1,4,2
"19336","1",-0.0597384385764599,-0.0097384385764599,0,0,0,0,0,0,0,0,0,0,0,3,3,2
"19337","2",0.055263165384531,-0.034736834615469,1,0,0,0,0,0,0,0,0,0,0,3,3,2
"19338","3",-0.0628140717744827,-0.0528140717744827,0,1,0,0,0,0,0,0,0,0,0,3,3,2
"19339","4",0.191114500164986,0.161114500164986,0,0,1,0,0,0,0,0,0,0,0,3,3,2
"19340","5",-0.118971057236195,-0.108971057236195,0,0,0,1,0,0,0,0,0,0,0,3,3,2
"19341","6",-0.0239058323204517,-0.0039058323204517,0,0,0,0,1,0,0,0,0,0,0,3,3,2
"19342","7",-0.208364754915237,-0.138364754915237,0,0,0,0,0,1,0,0,0,0,0,3,3,2
"19343","8",-0.167063266038895,-0.117063266038895,0,0,0,0,0,0,1,0,0,0,0,3,3,2
"19344","9",-0.109311811625958,-0.019311811625958,0,0,0,0,0,0,0,1,0,0,0,3,3,2
"19345","10",0.193506464362144,0.103506464362144,0,0,0,0,0,0,0,0,1,0,0,3,3,2
"19346","11",-0.0446136556565762,-0.0346136556565762,0,0,0,0,0,0,0,0,0,1,0,3,3,2
"19347","12",-0.280982285737991,-0.210982285737991,0,0,0,0,0,0,0,0,0,0,1,3,3,2
"19348","1",-0.227164462208748,-0.097164462208748,0,0,0,0,0,0,0,0,0,0,0,2,4,2
"19349","2",-0.151079088449478,-0.131079088449478,1,0,0,0,0,0,0,0,0,0,0,2,4,2
"19350","3",0.356881886720657,0.106881886720657,0,1,0,0,0,0,0,0,0,0,0,2,4,2
"19351","4",0.264811456203461,0.074811456203461,0,0,1,0,0,0,0,0,0,0,0,2,4,2
"19352","5",-0.0688431859016418,-0.0188431859016418,0,0,0,1,0,0,0,0,0,0,0,2,4,2
"19353","6",0.148431569337845,0.098431569337845,0,0,0,0,1,0,0,0,0,0,0,2,4,2
"19354","7",-0.0912724733352661,-0.111272473335266,0,0,0,0,0,1,0,0,0,0,0,2,4,2
"19355","8",0.104838714003563,0.074838714003563,0,0,0,0,0,0,1,0,0,0,0,2,4,2
"19356","9",0.0525965355336666,0.0125965355336666,0,0,0,0,0,0,0,1,0,0,0,2,4,2
"19357","10",-0.166350409388542,-0.116350409388542,0,0,0,0,0,0,0,0,1,0,0,2,4,2
"19358","11",0.374051511287689,0.234051511287689,0,0,0,0,0,0,0,0,0,1,0,2,4,2
"19359","12",-0.0415282398462296,-0.0715282398462296,0,0,0,0,0,0,0,0,0,0,1,2,4,2
"19360","2",-0.199010446667671,-0.109010446667671,1,0,0,0,0,0,0,0,0,0,0,3,3,2
